 Pincode,State Code,Dispatch Center,Prepaid,Reverse Pickup,REPL,COD,Cash,fm_serviceble
276122,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276124,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276125,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276126,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276129,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276131,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276135,,NizamabadUP_UnionBnk_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
276136,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276138,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276140,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276204,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276206,,NizamabadUP_UnionBnk_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
276208,,NizamabadUP_UnionBnk_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
276301,,Martinganj_RjbhrBhwn_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
276305,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276402,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
276403,,Azamgarh_Semraha_I (Uttar Pradesh),Y,Y,Y,Y,Y,True
277201,,Bairia_Bhagwanpur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277204,,Bairia_Bhagwanpur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277205,,Reoti_Laxmipur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277208,,Bairia_Bhagwanpur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277209,,Reoti_Laxmipur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277211,,Reoti_Laxmipur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277214,,Bairia_Bhagwanpur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277216,,Bairia_Bhagwanpur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277218,,Bansdih_Adar_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277305,,Bansdih_Adar_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277307,,Bansdih_Adar_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
277403,,Reoti_Laxmipur_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
281203,,Chhata_Khanpur_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
281401,,Chhata_Khanpur_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
281404,,Chhata_Khanpur_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
281405,,Chhata_Khanpur_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
281504,,Chhata_Khanpur_D (Uttar Pradesh),Y,Y,Y,Y,Y,True
283204,,Tundla_ShriKailaNgr_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
284202,,Chirgaon_TVSAgency_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
284204,,Mauranipur_Dhimloni_DPP (Uttar Pradesh),Y,Y,N,Y,N,True
284205,,Mauranipur_Motors_DPP (Uttar Pradesh),Y,Y,N,Y,N,False
285121,,Jalaun_Sengarcol_D (Uttar Pradesh),Y,Y,N,Y,N,True
301022,,Viratnagar_SBIBank_DPP (Rajasthan),Y,Y,N,Y,N,False
301024,,Bansur_Shop5DPP_D (Rajasthan),Y,Y,N,Y,N,False
301027,,Viratnagar_SBIBank_DPP (Rajasthan),Y,Y,N,Y,N,True
301402,,Bansur_Shop5DPP_D (Rajasthan),Y,Y,N,Y,N,True
301412,,Bansur_Shop5DPP_D (Rajasthan),Y,Y,N,Y,N,False
303003,,Viratnagar_SBIBank_DPP (Rajasthan),Y,Y,N,Y,N,False
303102,,Viratnagar_SBIBank_DPP (Rajasthan),Y,Y,N,Y,N,False
303103,,Paota_SmClyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303104,,Achrol_ArvndNgr_D (Rajasthan),Y,Y,N,Y,N,True
303106,,Paota_SmClyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303107,,Paota_SmClyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303110,,Viratnagar_SBIBank_DPP (Rajasthan),Y,Y,N,Y,N,True
303503,,Lalsot_NWclyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303504,,Lalsot_NWclyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303505,,Lalsot_NWclyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303507,,Dausa_Eidgaha_DPP (Rajasthan),Y,Y,N,Y,N,False
303510,,Lalsot_NWclyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303511,,Lalsot_NWclyDPP_D (Rajasthan),Y,Y,N,Y,N,True
303712,,Chomu_KeshavNgr_D (Rajasthan),Y,Y,Y,Y,Y,True
303801,,Chomu_KeshavNgr_D (Rajasthan),Y,Y,Y,Y,Y,True
303803,,Chomu_KeshavNgr_D (Rajasthan),Y,Y,Y,Y,Y,True
303804,,Chomu_KeshavNgr_D (Rajasthan),Y,Y,Y,Y,Y,True
304502,,Malpura_NgrPalika_DPP (Rajasthan),Y,Y,N,Y,N,True
304802,,Nainwa_GovtHospital_DPP (Rajasthan),Y,Y,N,Y,N,False
305402,,Ajmer_Parbatpura_I (Rajasthan),Y,Y,Y,Y,Y,True
305404,,Kekri_LodhaChowk_DPP (Rajasthan),Y,Y,N,Y,N,False
305405,,Kekri_LodhaChowk_DPP (Rajasthan),Y,Y,N,Y,N,False
305408,,Kekri_LodhaChowk_DPP (Rajasthan),Y,Y,N,Y,N,False
305415,,Kekri_LodhaChowk_DPP (Rajasthan),Y,Y,N,Y,N,False
305621,,Nasirabad_RamlilaChowk_DPP (Rajasthan),Y,Y,N,Y,N,True
305624,,Bijainagar_VnykaNgr_D (Rajasthan),Y,Y,N,Y,N,True
305814,,Parbatsar_ShymColny_DPP (Rajasthan),Y,Y,N,Y,N,True
305819,,Parbatsar_ShymColny_DPP (Rajasthan),Y,Y,N,Y,N,True
305921,,Badnaur_BhmrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
306001,,Marwar_HsptlRd_DPP (Rajasthan),Y,Y,N,Y,N,False
306021,,Marwar_HsptlRd_DPP (Rajasthan),Y,Y,N,Y,N,False
306023,,Marwar_HsptlRd_DPP (Rajasthan),Y,Y,N,Y,N,False
306101,,Ras_LambiyaRd_DPP (Rajasthan),Y,Y,N,Y,N,False
306115,,Falna_Khudala_DPP (Rajasthan),Y,Y,N,Y,N,False
306116,,Falna_Khudala_DPP (Rajasthan),Y,Y,N,Y,N,False
306126,,Sumerpur_RgukulColny_DPP (Rajasthan),Y,Y,N,Y,N,False
306302,,Bilara_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,True
306303,,Raipur_BypRDDPP_D (Rajasthan),Y,Y,N,Y,N,True
306304,,Raipur_BypRDDPP_D (Rajasthan),Y,Y,N,Y,N,True
306305,,Raipur_BypRDDPP_D (Rajasthan),Y,Y,N,Y,N,True
306307,,Raipur_BypRDDPP_D (Rajasthan),Y,Y,N,Y,N,True
306701,,Falna_Khudala_DPP (Rajasthan),Y,Y,N,Y,N,False
306705,,Falna_Khudala_DPP (Rajasthan),Y,Y,N,Y,N,False
306708,,Sumerpur_RgukulColny_DPP (Rajasthan),Y,Y,N,Y,N,False
306709,,Ras_LambiyaRd_DPP (Rajasthan),Y,Y,N,Y,N,False
306901,,Sumerpur_RgukulColny_DPP (Rajasthan),Y,Y,N,Y,N,False
307022,,Pindwara_AjariChwk_DPP (Rajasthan),Y,Y,N,Y,N,False
307023,,Pindwara_AjariChwk_DPP (Rajasthan),Y,Y,N,Y,N,False
307027,,Sumerpur_RgukulColny_DPP (Rajasthan),Y,Y,N,Y,N,False
307031,,Pindwara_AjariChwk_DPP (Rajasthan),Y,Y,N,Y,N,False
307513,,Reodar_KarotiChorha_DPP (Rajasthan),Y,Y,N,Y,N,False
307514,,Reodar_KarotiChorha_DPP (Rajasthan),Y,Y,N,Y,N,False
311024,,Raila_PoliceSt_DPP (Rajasthan),Y,Y,Y,Y,Y,False
311026,,Asind_BusStand_DPP (Rajasthan),Y,Y,N,Y,N,False
311030,,Raila_PoliceSt_DPP (Rajasthan),Y,Y,Y,Y,Y,False
311204,,Badnaur_BhmrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
311301,,Asind_BusStand_DPP (Rajasthan),Y,Y,N,Y,N,False
311302,,Badnaur_BhmrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
311401,,Raila_PoliceSt_DPP (Rajasthan),Y,Y,Y,Y,Y,False
311801,,Gangapur_DakBangla_DPP (Rajasthan),Y,Y,N,Y,N,False
311805,,Gangapur_DakBangla_DPP (Rajasthan),Y,Y,N,Y,N,False
311806,,Gangapur_DakBangla_DPP (Rajasthan),Y,Y,N,Y,N,False
312024,,Mandphiya_GdaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
312027,,Mandphiya_GdaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
312402,,Mandphiya_GdaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
312403,,BariSadri_SudhmaColny_DPP (Rajasthan),Y,Y,N,Y,N,False
312404,,BariSadri_SudhmaColny_DPP (Rajasthan),Y,Y,N,Y,N,False
312601,,Nimbahera_Chotisadri_DPP (Rajasthan),Y,Y,N,Y,N,True
312602,,Mandphiya_GdaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
312603,,Mandphiya_GdaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
312617,,Nimbahera_Chotisadri_DPP (Rajasthan),Y,Y,N,Y,N,True
312620,,Nimbahera_Chotisadri_DPP (Rajasthan),Y,Y,N,Y,N,False
313601,,Bhatewar_HoliChk_DPP (Rajasthan),Y,Y,Y,Y,Y,False
313603,,Bhatewar_HoliChk_DPP (Rajasthan),Y,Y,Y,Y,Y,False
313704,,Gogunda_Bypass_DPP (Rajasthan),Y,Y,N,Y,N,False
313705,,Gogunda_Bypass_DPP (Rajasthan),Y,Y,N,Y,N,False
313802,,Kherwada_BusStop_DPP (Rajasthan),Y,Y,N,Y,N,False
313803,,Kherwada_BusStop_DPP (Rajasthan),Y,Y,N,Y,N,False
313902,,Sarada_KhmshwrMndr_DPP (Rajasthan),Y,Y,N,Y,N,False
313903,,Sarada_KhmshwrMndr_DPP (Rajasthan),Y,Y,N,Y,N,False
313904,,Sarada_KhmshwrMndr_DPP (Rajasthan),Y,Y,N,Y,N,False
314403,,Simalwara_PithRd_DPP (Rajasthan),Y,Y,N,Y,N,False
314406,,Simalwara_PithRd_DPP (Rajasthan),Y,Y,N,Y,N,False
321006,,Kherli_GodamDPP_D (Rajasthan),Y,Y,N,Y,N,False
321022,,Kaman_BsstdDPP_D (Rajasthan),Y,Y,N,Y,N,True
321023,,Kaman_BsstdDPP_D (Rajasthan),Y,Y,N,Y,N,True
321024,,Nagar_BypassRoad_D (Rajasthan),Y,Y,N,Y,N,True
321205,,Nagar_BypassRoad_D (Rajasthan),Y,Y,N,Y,N,True
321403,,Rupbas_ChenkoraRd_DPP (Rajasthan),Y,Y,N,Y,N,False
321404,,Rupbas_ChenkoraRd_DPP (Rajasthan),Y,Y,N,Y,N,False
321406,,Weir_KumherGate_DPP (Rajasthan),Y,Y,N,Y,N,False
321407,,Weir_KumherGate_DPP (Rajasthan),Y,Y,N,Y,N,False
321408,,Weir_KumherGate_DPP (Rajasthan),Y,Y,N,Y,N,False
321409,,Weir_KumherGate_DPP (Rajasthan),Y,Y,N,Y,N,False
321601,,Weir_KumherGate_DPP (Rajasthan),Y,Y,N,Y,N,False
321602,,Kherli_GodamDPP_D (Rajasthan),Y,Y,N,Y,N,True
321605,,Kherli_GodamDPP_D (Rajasthan),Y,Y,N,Y,N,False
321606,,Kherli_GodamDPP_D (Rajasthan),Y,Y,N,Y,N,True
321614,,Kherli_GodamDPP_D (Rajasthan),Y,Y,N,Y,N,True
322024,,Bonli_BarodaBank_DPP (Rajasthan),Y,Y,N,Y,N,False
322028,,Bonli_BarodaBank_DPP (Rajasthan),Y,Y,N,Y,N,False
322030,,Bonli_BarodaBank_DPP (Rajasthan),Y,Y,N,Y,N,False
322201,,Gangapur_Ward6DPP_D (Rajasthan),Y,Y,N,Y,N,True
322202,,Gangapur_Ward6DPP_D (Rajasthan),Y,Y,N,Y,N,True
322203,,Gangapur_Ward6DPP_D (Rajasthan),Y,Y,N,Y,N,False
322213,,Nadoti_PwdRoad_DPP (Rajasthan),Y,Y,N,Y,N,False
322215,,Nadoti_PwdRoad_DPP (Rajasthan),Y,Y,N,Y,N,False
322216,,Nadoti_PwdRoad_DPP (Rajasthan),Y,Y,N,Y,N,False
322219,,Gangapur_Ward6DPP_D (Rajasthan),Y,Y,N,Y,N,False
322249,,Karauli_GaneshColny_DPP (Rajasthan),Y,Y,N,Y,N,False
323301,,Kshraiptn_MatraRd_DPP (Rajasthan),Y,Y,N,Y,N,False
323601,,Kshraiptn_MatraRd_DPP (Rajasthan),Y,Y,N,Y,N,False
323603,,Lakheri_KrsrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
323613,,Lakheri_KrsrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
323614,,Lakheri_KrsrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
323615,,Lakheri_KrsrdDPP_D (Rajasthan),Y,Y,N,Y,N,True
323801,,Nainwa_GovtHospital_DPP (Rajasthan),Y,Y,N,Y,N,False
325219,,Kawai_KhanpurRd_DPP (Rajasthan),Y,Y,N,Y,N,False
325220,,Morkheri_ThrmlPlant_DPP (Rajasthan),Y,Y,N,Y,N,True
325221,,Kawai_KhanpurRd_DPP (Rajasthan),Y,Y,N,Y,N,False
326034,,BhwniMndi_RmngrDPP_D (Rajasthan),Y,Y,N,Y,N,False
326501,,BhwniMndi_RmngrDPP_D (Rajasthan),Y,Y,N,Y,N,False
326502,,BhwniMndi_RmngrDPP_D (Rajasthan),Y,Y,N,Y,N,False
326512,,BhwniMndi_RmngrDPP_D (Rajasthan),Y,Y,N,Y,N,False
326513,,BhwniMndi_RmngrDPP_D (Rajasthan),Y,Y,N,Y,N,False
326515,,Chaumahla_RapaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
326516,,Chaumahla_RapaKhra_DPP (Rajasthan),Y,Y,N,Y,N,True
327021,,Ghatol_WgadCmplex_DPP (Rajasthan),Y,Y,N,Y,N,False
327023,,Ghatol_WgadCmplex_DPP (Rajasthan),Y,Y,N,Y,N,False
327602,,Kushalgarh_IndraClny_DPP (Rajasthan),Y,N,N,Y,N,False
327801,,Kushalgarh_IndraClny_DPP (Rajasthan),Y,Y,N,Y,N,False
331001,,Churu_Stadium_DPP (Rajasthan),Y,Y,N,Y,N,True
331021,,Churu_Stadium_DPP (Rajasthan),Y,Y,N,Y,N,False
331025,,Malsisar_BsStdDPP_D (Rajasthan),Y,Y,N,Y,N,False
331027,,Bissau_MainMkt_DPP (Rajasthan),Y,Y,N,Y,N,False
331028,,Malsisar_BsStdDPP_D (Rajasthan),Y,Y,N,Y,N,False
331029,,Sardarshahr_Janhitclny_DPP (Rajasthan),Y,Y,N,Y,N,True
331030,,Bissau_MainMkt_DPP (Rajasthan),Y,Y,N,Y,N,False
331031,,Churu_Stadium_DPP (Rajasthan),Y,Y,N,Y,N,False
331302,,Taranagar_BaadmiSadan_DPP (Rajasthan),Y,Y,N,Y,N,False
331304,,Taranagar_BaadmiSadan_DPP (Rajasthan),Y,Y,N,Y,N,False
331402,,Sardarshahr_Janhitclny_DPP (Rajasthan),Y,Y,N,Y,N,True
331502,,Sujangarh_ChandBas_D (Rajasthan),Y,Y,N,Y,N,True
331503,,Sujangarh_ChandBas_D (Rajasthan),Y,Y,N,Y,N,True
331506,,Sujangarh_ChandBas_D (Rajasthan),Y,Y,N,Y,N,True
331507,,Sujangarh_ChandBas_D (Rajasthan),Y,Y,N,Y,N,True
331701,,Sidhmukh_MnbzrDPP_D (Rajasthan),Y,Y,N,Y,N,True
331803,,ShriDungargarh_RaniBzr_DPP (Rajasthan),Y,Y,N,Y,N,False
332023,,Ramgarh_Khoor_DPP (Rajasthan),Y,Y,N,Y,N,True
332025,,Ramgarh_Khoor_DPP (Rajasthan),Y,Y,N,Y,N,True
332030,,Ramgarh_Khoor_DPP (Rajasthan),Y,Y,N,Y,N,True
332301,,Fatehpur-RJ_Sekhisar_DPP (Rajasthan),Y,Y,N,Y,N,True
332303,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
332305,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
332307,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
332311,,Laxmangarh_Wrd19DPP_D (Rajasthan),Y,Y,N,Y,N,True
332315,,Laxmangarh_Wrd19DPP_D (Rajasthan),Y,Y,N,Y,N,False
332316,,Balaran_Ward2_DPP (Rajasthan),Y,Y,N,Y,N,False
332317,,Laxmangarh_Wrd19DPP_D (Rajasthan),Y,Y,N,Y,N,False
332318,,Laxmangarh_Wrd19DPP_D (Rajasthan),Y,Y,N,Y,N,False
332402,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332404,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332405,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332411,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332602,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332603,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332702,,Ramgarh_Khoor_DPP (Rajasthan),Y,Y,N,Y,N,True
332703,,Ramgarh_Khoor_DPP (Rajasthan),Y,Y,N,Y,N,True
332706,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332708,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332709,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332711,,NeemkaThana_BundeliRd_D (Rajasthan),Y,Y,N,Y,N,True
332713,,NeemkaThana_BundeliRd_D (Rajasthan),Y,Y,N,Y,N,True
332714,,NeemkaThana_BundeliRd_D (Rajasthan),Y,Y,N,Y,N,True
332715,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332719,,Reengus_PattharMandi_D (Rajasthan),Y,Y,N,Y,N,True
332721,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
332722,,Khandela_SangamCinema_DPP (Rajasthan),Y,Y,N,Y,N,False
333024,,Sultana_Central_DPP_1 (Rajasthan),Y,Y,N,Y,N,False
333025,,Malsisar_BsStdDPP_D (Rajasthan),Y,Y,N,Y,N,False
333028,,Sultana_Central_DPP_1 (Rajasthan),Y,Y,N,Y,N,False
333033,,Buhana_Satnali_D (Rajasthan),Y,Y,Y,Y,Y,True
333041,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
333310,,NeemkaThana_BundeliRd_D (Rajasthan),Y,Y,N,Y,N,True
333502,,Buhana_Satnali_D (Rajasthan),Y,Y,N,Y,N,True
333503,,Khetri_NagarDPP_D (Rajasthan),Y,Y,N,Y,N,True
333504,,Khetri_NagarDPP_D (Rajasthan),Y,Y,N,Y,N,True
333515,,Buhana_Satnali_D (Rajasthan),Y,Y,N,Y,N,True
333516,,Buhana_Satnali_D (Rajasthan),Y,Y,N,Y,N,True
333701,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
333702,,Balaran_Ward2_DPP (Rajasthan),Y,Y,N,Y,N,False
333704,,Deenwa_LdkhnDPP_D (Rajasthan),Y,Y,N,Y,N,True
333705,,Balaran_Ward2_DPP (Rajasthan),Y,Y,N,Y,N,True
333801,,NeemkaThana_BundeliRd_D (Rajasthan),Y,Y,N,Y,N,True
334803,,Nokha_KbEnclave_DPP (Rajasthan),Y,Y,N,Y,N,False
335021,,Raisinghnagar_BusStnd_D (Rajasthan),Y,Y,Y,Y,Y,True
335024,,Raisinghnagar_BusStnd_D (Rajasthan),Y,Y,Y,Y,Y,True
335040,,PadampurRJ_Gurdwara_DPP (Rajasthan),Y,Y,N,Y,N,False
335041,,PadampurRJ_Gurdwara_DPP (Rajasthan),Y,Y,Y,Y,Y,True
335063,,Sangaria_TibbiBusStand_D (Rajasthan),Y,Y,N,Y,N,True
335073,,PadampurRJ_Gurdwara_DPP (Rajasthan),Y,Y,N,Y,N,False
335501,,Bhadra_GanapatiPlaza_D (Rajasthan),Y,Y,N,Y,N,True
335502,,Bhadra_DungranaChok_DPP (Rajasthan),Y,Y,N,Y,N,False
335503,,Bhadra_GanapatiPlaza_D (Rajasthan),Y,Y,N,Y,N,True
335504,,Bhadra_GanapatiPlaza_D (Rajasthan),Y,Y,N,Y,N,True
335511,,Bhadra_GanapatiPlaza_D (Rajasthan),Y,Y,N,Y,N,True
335523,,Nohar_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,True
335526,,Sangaria_TibbiBusStand_D (Rajasthan),Y,Y,N,Y,N,True
335701,,Anupgarh_BikanerRd_DPP (Rajasthan),Y,Y,N,Y,N,False
335702,,Srivijaynagar_Ward8_DPP (Rajasthan),Y,Y,N,Y,N,False
335703,,Srivijaynagar_Ward8_DPP (Rajasthan),Y,Y,N,Y,N,False
335704,,Srivijaynagar_Ward8_DPP (Rajasthan),Y,Y,N,Y,N,False
335707,,Gharsana_Busstnd_D (Rajasthan),Y,Y,N,Y,N,True
335711,,Gharsana_Busstnd_D (Rajasthan),Y,Y,N,Y,N,True
335771,,Gharsana_Busstnd_D (Rajasthan),Y,Y,N,Y,N,True
335801,,Pilibanga_BsstdDPP_D (Rajasthan),Y,Y,N,Y,N,True
335803,,Pilibanga_BsstdDPP_D (Rajasthan),Y,Y,N,Y,N,True
335804,,Suratgarh_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,True
335805,,Suratgarh_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,True
341024,,Jayal_StationRd_DPP (Rajasthan),Y,Y,N,Y,N,False
341303,,Didwana_TransportNgr_DPP (Rajasthan),Y,Y,N,Y,N,False
341304,,Sujangarh_JamalPura_DPP (Rajasthan),Y,Y,N,Y,N,True
341305,,Didwana_TransportNgr_DPP (Rajasthan),Y,Y,N,Y,N,False
341306,,Sujangarh_JamalPura_DPP (Rajasthan),Y,Y,N,Y,N,True
341316,,Sujangarh_JamalPura_DPP (Rajasthan),Y,Y,N,Y,N,True
341501,,Parbatsar_ShymColny_DPP (Rajasthan),Y,Y,N,Y,N,True
341503,,Degana_GovtHospital_D (Rajasthan),Y,Y,N,Y,N,True
341504,,Degana_GovtHospital_D (Rajasthan),Y,Y,N,Y,N,True
341506,,Didwana_TransportNgr_DPP (Rajasthan),Y,Y,N,Y,N,False
341510,,Merta_Kalru_DPP (Rajasthan),Y,Y,N,Y,N,True
341511,,Merta_Kalru_DPP (Rajasthan),Y,Y,N,Y,N,False
341512,,Parbatsar_ShymColny_DPP (Rajasthan),Y,Y,N,Y,N,True
341514,,Degana_GovtHospital_D (Rajasthan),Y,Y,N,Y,N,True
341515,,Degana_GovtHospital_D (Rajasthan),Y,Y,N,Y,N,True
341518,,Merta_Kalru_DPP (Rajasthan),Y,Y,N,Y,N,False
341519,,Ramgarh_Danta_DPP (Rajasthan),Y,Y,N,Y,N,False
342023,,Balesar_DeviKrapaMkt_DPP (Rajasthan),Y,Y,N,Y,N,False
342028,,Balesar_DeviKrapaMkt_DPP (Rajasthan),Y,Y,N,Y,N,False
342037,,Mathania_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,False
342301,,Phalodi_NagarPalika_DPP (Rajasthan),Y,Y,N,Y,N,False
342303,,Mathania_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,False
342305,,Mathania_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,False
342308,,Lohawat_Vishnawas_D (Rajasthan),Y,Y,Y,Y,Y,True
342309,,Lohawat_Vishnawas_D (Rajasthan),Y,Y,Y,Y,Y,True
342601,,Piparcity_JodhpurRd_DPP (Rajasthan),Y,Y,N,Y,N,False
342602,,Bilara_Central_DPP_2 (Rajasthan),Y,Y,N,Y,N,True
342603,,Bhopalgarh_Darmi_DPP (Rajasthan),Y,Y,N,Y,N,True
342606,,Bhopalgarh_Darmi_DPP (Rajasthan),Y,Y,N,Y,N,False
342902,,Gotan_Jkroad_DPP (Rajasthan),Y,Y,N,Y,N,True
343029,,Bhinmal_HoliChowk_D (Rajasthan),Y,Y,N,Y,N,True
343030,,Bhinmal_HoliChowk_D (Rajasthan),Y,Y,N,Y,N,True
345001,,Jaisalmer_SadarBzar_DPP (Rajasthan),Y,Y,N,Y,N,False
345002,,Jaisalmer_SadarBzar_DPP (Rajasthan),Y,Y,N,Y,N,False
360030,,Gondal_MahadevBari_DPP (Gujarat),Y,Y,N,Y,N,False
360055,,Jasdan_MotiDPP_D (Gujarat),Y,Y,N,Y,N,True
360110,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
360311,,Gondal_MahadevBari_DPP (Gujarat),Y,Y,N,Y,N,False
360320,,Gondal_MahadevBari_DPP (Gujarat),Y,Y,N,Y,N,False
360480,,Jamjodhpur_SubhashRd_DPP (Gujarat),Y,Y,N,Y,N,False
360490,,Upleta_KolkiRd_DPP (Gujarat),Y,Y,N,Y,N,False
360570,,Kutiyana_jktnaka_DPP (Gujarat),Y,Y,N,Y,N,False
360579,,Porbandar_DC (Gujarat),Y,Y,Y,Y,Y,True
360590,,Bhanvad_MadhavPlaza_DPP (Gujarat),Y,Y,N,Y,N,True
361011,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361130,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361210,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361220,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361230,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361250,,Dhrol_PGVCLOfc_D (Gujarat),Y,Y,Y,Y,Y,True
361350,,Dwarka_CharaklaRd_DPP (Gujarat),Y,Y,N,Y,N,True
362135,,Talala_SsnRdDPP_D (Gujarat),Y,Y,N,Y,N,True
362140,,Talala_SsnRdDPP_D (Gujarat),Y,Y,N,Y,N,True
362150,,Talala_SsnRdDPP_D (Gujarat),Y,Y,N,Y,N,True
362230,,Madhavpur_Osoashrm_DPP (Gujarat),Y,Y,N,Y,N,True
362240,,Madhavpur_Osoashrm_DPP (Gujarat),Y,Y,N,Y,N,True
362310,,Junagadh_Dolatpara_I (Gujarat),Y,Y,Y,Y,Y,True
362610,,Junagadh_Dolatpara_I (Gujarat),Y,Y,Y,Y,Y,True
362620,,Manavadar_GndhiDPP_D (Gujarat),Y,Y,N,Y,N,True
362625,,Manavadar_GndhiDPP_D (Gujarat),Y,Y,N,Y,N,True
362630,,Manavadar_GndhiDPP_D (Gujarat),Y,Y,N,Y,N,True
362640,,Manavadar_GndhiDPP_D (Gujarat),Y,Y,N,Y,N,True
362650,,Kutiyana_jktnaka_DPP (Gujarat),Y,Y,N,Y,N,False
